extID,ugaID,is.SCR,is.rep,week,year,snare,utmSnare,fqfile,knownSEX,sampSOURCE,region,nSNPgt,vcfID,FILT
GTseek_024_384i5_073_P098.001_630-23,630-23,TRUE,FALSE,3,2023,HS 007,255057x3589730,NA,NA,Hair Sample,CGA,NA,GTS_630-23,TRUE
GTseek_024_384i5_074_P098.003_958-23,958-23,TRUE,FALSE,5,2023,HS 049,262785x3598339,NA,NA,Hair Sample,CGA,125,GTS_958-23,FALSE
GTseek_024_384i5_075_P098.001_631-23,631-23,TRUE,FALSE,5,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,121,GTS_631-23,FALSE
GTseek_024_384i5_076_P098.003_960-23,960-23,TRUE,FALSE,6,2023,HS 075,269338x3595713,NA,NA,Hair Sample,CGA,123,GTS_960-23,FALSE
GTseek_024_384i5_077_P098.001_632-23,632-23,TRUE,FALSE,5,2023,HS 025,265276x3591787,NA,NA,Hair Sample,CGA,122,GTS_632-23,FALSE
GTseek_024_384i5_078_P098.003_961-23,961-23,TRUE,FALSE,6,2023,HS 025,265276x3591787,NA,NA,Hair Sample,CGA,122,GTS_961-23,FALSE
GTseek_024_384i5_079_P098.001_633-23,633-23,TRUE,FALSE,7,2023,HS 071,266900x3593042,NA,NA,Hair Sample,CGA,119,GTS_633-23,FALSE
GTseek_024_384i5_080_P098.003_962-23,962-23,TRUE,FALSE,3,2023,HS 044,264092x3597212,NA,NA,Hair Sample,CGA,123,GTS_962-23,FALSE
GTseek_024_384i5_081_P098.002_780-23,780-23,TRUE,FALSE,1,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,123,GTS_780-23,FALSE
GTseek_024_384i5_082_P098.004_591-24,591-24,TRUE,FALSE,3,2024,HS 083,266526x3596862,NA,NA,Hair Sample,CGA,NA,GTS_591-24,TRUE
GTseek_024_384i5_083_P098.002_781-23,781-23,TRUE,TRUE,4,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,123,GTS_781-23,FALSE
GTseek_024_384i5_084_P098.004_593-24,593-24,TRUE,FALSE,4,2024,HS 026,262853x3592521,NA,NA,Hair Sample,CGA,121,GTS_593-24,FALSE
GTseek_024_384i5_085_P098.002_782-23,782-23,TRUE,FALSE,7,2023,HS 044,264092x3597212,NA,NA,Hair Sample,CGA,122,GTS_782-23,FALSE
GTseek_024_384i5_086_P098.004_596-24,596-24,TRUE,FALSE,5,2024,HS 066,268064x3590555,NA,NA,Hair Sample,CGA,119,GTS_596-24,FALSE
GTseek_024_384i5_087_P098.002_783-23,783-23,TRUE,FALSE,4,2023,HS 021,264713x3588839,NA,NA,Hair Sample,CGA,NA,GTS_783-23,TRUE
GTseek_024_384i5_088_P098.004_597-24,597-24,TRUE,FALSE,1,2024,HS 038,264323x3595743,NA,NA,Hair Sample,CGA,NA,GTS_597-24,TRUE
GTseek_024_384i5_089_P098.002_784-23,784-23,TRUE,FALSE,3,2023,HS 044,264092x3597212,NA,NA,Hair Sample,CGA,124,GTS_784-23,FALSE
GTseek_024_384i5_090_P098.004_598-24,598-24,TRUE,FALSE,3,2024,HS 031,261769x3593353,NA,NA,Hair Sample,CGA,118,GTS_598-24,FALSE
GTseek_024_384i5_091_P098.002_785-23,785-23,TRUE,FALSE,2,2023,HS 042,259530x3597317,NA,NA,Hair Sample,CGA,123,GTS_785-23,FALSE
GTseek_024_384i5_092_P098.004_599-24,599-24,TRUE,FALSE,7,2024,HS 001,248187x3586614,NA,NA,Hair Sample,CGA,122,GTS_599-24,FALSE
GTseek_024_384i5_093_P098.002_786-23,786-23,TRUE,FALSE,2,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,NA,GTS_786-23,TRUE
GTseek_024_384i5_094_P098.004_601-24,601-24,TRUE,FALSE,7,2024,HS 028,258399x3594245,NA,NA,Hair Sample,CGA,124,GTS_601-24,FALSE
GTseek_024_384i5_095_P098.002_781-23R,781-23R,TRUE,TRUE,4,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,123,GTS_781-23R,FALSE
GTseek_024_384i5_096_P098.004_NTCp4,NTCp4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTS_NTCp4,TRUE
GTseek_024_384i5_097_P098.001_634-23,634-23,TRUE,FALSE,7,2023,HS 045,258191x3598537,NA,NA,Hair Sample,CGA,115,GTS_634-23,FALSE
GTseek_024_384i5_098_P098.003_963-23,963-23,TRUE,FALSE,6,2023,HS 121,266254x3607074,NA,NA,Hair Sample,CGA,121,GTS_963-23,FALSE
GTseek_024_384i5_099_P098.001_638-23,638-23,TRUE,FALSE,3,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,120,GTS_638-23,FALSE
GTseek_024_384i5_100_P098.003_964-23,964-23,TRUE,FALSE,6,2023,HS 009,259209x3585507,NA,NA,Hair Sample,CGA,124,GTS_964-23,FALSE
GTseek_024_384i5_101_P098.001_639-23,639-23,TRUE,FALSE,6,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,NA,GTS_639-23,TRUE
GTseek_024_384i5_102_P098.003_968-23,968-23,TRUE,FALSE,5,2023,HS 078,269432x3597119,NA,NA,Hair Sample,CGA,121,GTS_968-23,FALSE
GTseek_024_384i5_103_P098.001_642-23,642-23,TRUE,FALSE,3,2023,HS 070,269359x3592627,NA,NA,Hair Sample,CGA,NA,GTS_642-23,TRUE
GTseek_024_384i5_104_P098.003_970-23,970-23,TRUE,FALSE,6,2023,HS 026,262853x3592521,NA,NA,Hair Sample,CGA,122,GTS_970-23,FALSE
GTseek_024_384i5_105_P098.001_644-23,644-23,TRUE,FALSE,6,2023,HS 071,266900x3593042,NA,NA,Hair Sample,CGA,114,GTS_644-23,FALSE
GTseek_024_384i5_106_P098.003_971-23,971-23,TRUE,FALSE,7,2023,HS 130,264559x3611461,NA,NA,Hair Sample,CGA,122,GTS_971-23,FALSE
GTseek_024_384i5_107_P098.001_645-23,645-23,TRUE,FALSE,3,2023,HS 070,269359x3592627,NA,NA,Hair Sample,CGA,123,GTS_645-23,FALSE
GTseek_024_384i5_108_P098.003_972-23,972-23,TRUE,FALSE,6,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,121,GTS_972-23,FALSE
GTseek_024_384i5_109_P098.001_646-23,646-23,TRUE,FALSE,7,2023,HS 009,259209x3585507,NA,NA,Hair Sample,CGA,120,GTS_646-23,FALSE
GTseek_024_384i5_110_P098.003_973-23,973-23,TRUE,FALSE,1,2023,HS 118,263132x3606186,NA,NA,Hair Sample,CGA,121,GTS_973-23,FALSE
GTseek_024_384i5_111_P098.001_648-23,648-23,TRUE,FALSE,7,2023,HS 121,266254x3607074,NA,NA,Hair Sample,CGA,117,GTS_648-23,FALSE
GTseek_024_384i5_112_P098.003_NTCp3,NTCp3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTS_NTCp3,TRUE
GTseek_024_384i5_113_P098.002_788-23,788-23,TRUE,FALSE,3,2023,HS 036,259784x3595395,NA,NA,Hair Sample,CGA,125,GTS_788-23,FALSE
GTseek_024_384i5_114_P098.004_605-24,605-24,TRUE,FALSE,6,2024,HS 032,263672x3593292,NA,NA,Hair Sample,CGA,119,GTS_605-24,FALSE
GTseek_024_384i5_115_P098.002_790-23,790-23,TRUE,FALSE,4,2023,HS 071,266900x3593042,NA,NA,Hair Sample,CGA,123,GTS_790-23,FALSE
GTseek_024_384i5_116_P098.004_608-24,608-24,TRUE,FALSE,4,2024,HS 086,266197x3598788,NA,NA,Hair Sample,CGA,119,GTS_608-24,FALSE
GTseek_024_384i5_117_P098.002_792-23,792-23,TRUE,FALSE,5,2023,HS 066,268064x3590555,NA,NA,Hair Sample,CGA,117,GTS_792-23,FALSE
GTseek_024_384i5_118_P098.004_609-24,609-24,TRUE,FALSE,1,2024,HS 068,268186x3591620,NA,NA,Hair Sample,CGA,119,GTS_609-24,FALSE
GTseek_024_384i5_119_P098.002_793-23,793-23,TRUE,FALSE,6,2023,HS 103,274210x3600290,NA,NA,Hair Sample,CGA,123,GTS_793-23,FALSE
GTseek_024_384i5_120_P098.004_610-24,610-24,TRUE,FALSE,7,2024,HS 036,259789x3595296,NA,NA,Hair Sample,CGA,114,GTS_610-24,FALSE
GTseek_024_384i5_121_P098.002_794-23,794-23,TRUE,FALSE,7,2023,HS 002,255814x3587061,NA,NA,Hair Sample,CGA,124,GTS_794-23,FALSE
GTseek_024_384i5_122_P098.004_614-24,614-24,TRUE,FALSE,2,2024,HS 051,260705x3599596,NA,NA,Hair Sample,CGA,120,GTS_614-24,FALSE
GTseek_024_384i5_123_P098.002_796-23,796-23,TRUE,FALSE,3,2023,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,124,GTS_796-23,FALSE
GTseek_024_384i5_124_P098.004_616-24,616-24,TRUE,FALSE,2,2024,HS 014,261409x3586557,NA,NA,Hair Sample,CGA,122,GTS_616-24,FALSE
GTseek_024_384i5_125_P098.002_797-23,797-23,TRUE,FALSE,5,2023,HS 021,264713x3588839,NA,NA,Hair Sample,CGA,121,GTS_797-23,FALSE
GTseek_024_384i5_126_P098.004_621-24,621-24,TRUE,FALSE,1,2024,HS 067,269282x3591006,NA,NA,Hair Sample,CGA,122,GTS_621-24,FALSE
GTseek_024_384i5_127_P098.002_798-23,798-23,TRUE,TRUE,3,2023,HS 042,259530x3597317,NA,NA,Hair Sample,CGA,122,GTS_798-23,FALSE
GTseek_024_384i5_128_P098.004_623-24,623-24,TRUE,FALSE,6,2024,HS 089,271012x3598856,NA,NA,Hair Sample,CGA,NA,GTS_623-24,TRUE
GTseek_024_384i5_129_P098.001_649-23,649-23,TRUE,FALSE,3,2023,HS 007,255057x3589730,NA,NA,Hair Sample,CGA,NA,GTS_649-23,TRUE
GTseek_024_384i5_130_P098.003_975-23,975-23,TRUE,FALSE,4,2023,HS 047,259836x3598339,NA,NA,Hair Sample,CGA,123,GTS_975-23,FALSE
GTseek_024_384i5_131_P098.001_650-23,650-23,TRUE,FALSE,3,2023,HS 008,256165x3589588,NA,NA,Hair Sample,CGA,119,GTS_650-23,FALSE
GTseek_024_384i5_132_P098.003_979-23,979-23,TRUE,FALSE,5,2023,HS 025,265276x3591787,NA,NA,Hair Sample,CGA,124,GTS_979-23,FALSE
GTseek_024_384i5_133_P098.001_651-23,651-23,TRUE,TRUE,4,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,122,GTS_651-23,FALSE
GTseek_024_384i5_134_P098.003_982-23,982-23,TRUE,FALSE,4,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,122,GTS_982-23,FALSE
GTseek_024_384i5_135_P098.001_655-23,655-23,TRUE,FALSE,6,2023,HS 012,258412x3586648,NA,NA,Hair Sample,CGA,116,GTS_655-23,FALSE
GTseek_024_384i5_136_P098.003_983-23,983-23,TRUE,FALSE,3,2023,HS 012,258412x3586648,NA,NA,Hair Sample,CGA,121,GTS_983-23,FALSE
GTseek_024_384i5_137_P098.001_657-23,657-23,TRUE,FALSE,7,2023,HS 044,264092x3597212,NA,NA,Hair Sample,CGA,121,GTS_657-23,FALSE
GTseek_024_384i5_138_P098.003_984-23,984-23,TRUE,FALSE,2,2023,HS 123,270896x3606897,NA,NA,Hair Sample,CGA,122,GTS_984-23,FALSE
GTseek_024_384i5_139_P098.001_658-23,658-23,TRUE,FALSE,7,2023,HS 066,268064x3590555,NA,NA,Hair Sample,CGA,119,GTS_658-23,FALSE
GTseek_024_384i5_140_P098.003_985-23,985-23,TRUE,FALSE,4,2023,HS 116,269531x3605091,NA,NA,Hair Sample,CGA,123,GTS_985-23,FALSE
GTseek_024_384i5_141_P098.001_659-23,659-23,TRUE,FALSE,6,2023,HS 089,271012x3598856,NA,NA,Hair Sample,CGA,114,GTS_659-23,FALSE
GTseek_024_384i5_142_P098.003_988-23,988-23,TRUE,FALSE,3,2023,HS 008,256165x3589588,NA,NA,Hair Sample,CGA,122,GTS_988-23,FALSE
GTseek_024_384i5_143_P098.001_651-23R,651-23R,TRUE,TRUE,4,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,123,GTS_651-23R,FALSE
GTseek_024_384i5_144_P098.003_989-23,989-23,TRUE,FALSE,7,2023,HS 001,248187x3586614,NA,NA,Hair Sample,CGA,122,GTS_989-23,FALSE
GTseek_024_384i5_145_P098.002_798-23R,798-23R,TRUE,TRUE,3,2023,HS 042,259530x3597317,NA,NA,Hair Sample,CGA,123,GTS_798-23R,FALSE
GTseek_024_384i5_147_P098.002_799-23,799-23,TRUE,FALSE,5,2023,HS 070,269359x3592627,NA,NA,Hair Sample,CGA,122,GTS_799-23,FALSE
GTseek_024_384i5_148_P098.004_630-24,630-24,TRUE,FALSE,3,2024,HS 012,258412x3586648,NA,NA,Hair Sample,CGA,119,GTS_630-24,FALSE
GTseek_024_384i5_149_P098.002_800-23,800-23,TRUE,FALSE,5,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,125,GTS_800-23,FALSE
GTseek_024_384i5_150_P098.004_631-24,631-24,TRUE,FALSE,6,2024,HS 045,258191x3598537,NA,NA,Hair Sample,CGA,NA,GTS_631-24,TRUE
GTseek_024_384i5_151_P098.002_803-23,803-23,TRUE,FALSE,6,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,123,GTS_803-23,FALSE
GTseek_024_384i5_152_P098.004_634-24,634-24,TRUE,FALSE,7,2024,HS 033,262817x3594007,NA,NA,Hair Sample,CGA,124,GTS_634-24,FALSE
GTseek_024_384i5_153_P098.002_804-23,804-23,TRUE,FALSE,4,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,NA,GTS_804-23,TRUE
GTseek_024_384i5_154_P098.004_635-24,635-24,TRUE,FALSE,3,2024,HS 123,270896x3606897,NA,NA,Hair Sample,CGA,122,GTS_635-24,FALSE
GTseek_024_384i5_155_P098.002_806-23,806-23,TRUE,FALSE,7,2023,HS 045,258191x3598537,NA,NA,Hair Sample,CGA,123,GTS_806-23,FALSE
GTseek_024_384i5_156_P098.004_636-24,636-24,TRUE,FALSE,5,2024,HS 076,270936x3595484,NA,NA,Hair Sample,CGA,123,GTS_636-24,FALSE
GTseek_024_384i5_157_P098.002_807-23,807-23,TRUE,FALSE,5,2023,HS 110,267503x3603769,NA,NA,Hair Sample,CGA,NA,GTS_807-23,TRUE
GTseek_024_384i5_158_P098.004_641-24,641-24,TRUE,FALSE,7,2024,HS 065,269178x3589726,NA,NA,Hair Sample,CGA,NA,GTS_641-24,TRUE
GTseek_024_384i5_159_P098.002_NTCp2,NTCp2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTS_NTCp2,TRUE
GTseek_024_384i5_160_P098.004_642-24,642-24,TRUE,FALSE,1,2024,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,NA,GTS_642-24,TRUE
GTseek_024_384i5_161_P098.001_661-23,661-23,TRUE,FALSE,5,2023,HS 065,269178x3589726,NA,NA,Hair Sample,CGA,112,GTS_661-23,FALSE
GTseek_024_384i5_162_P098.003_991-23,991-23,TRUE,FALSE,6,2023,HS 096,271378x3600579,NA,NA,Hair Sample,CGA,125,GTS_991-23,FALSE
GTseek_024_384i5_163_P098.001_663-23,663-23,TRUE,FALSE,5,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,NA,GTS_663-23,TRUE
GTseek_024_384i5_164_P098.003_992-23,992-23,TRUE,FALSE,5,2023,HS 024,265557x3590544,NA,NA,Hair Sample,CGA,123,GTS_992-23,FALSE
GTseek_024_384i5_165_P098.001_664-23,664-23,TRUE,FALSE,4,2023,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,NA,GTS_664-23,TRUE
GTseek_024_384i5_166_P098.003_994-23,994-23,TRUE,FALSE,6,2023,HS 066,268064x3590555,NA,NA,Hair Sample,CGA,NA,GTS_994-23,TRUE
GTseek_024_384i5_167_P098.001_665-23,665-23,TRUE,FALSE,7,2023,HS 002,255814x3587061,NA,NA,Hair Sample,CGA,122,GTS_665-23,FALSE
GTseek_024_384i5_168_P098.003_995-23,995-23,TRUE,FALSE,7,2023,HS 110,267503x3603769,NA,NA,Hair Sample,CGA,NA,GTS_995-23,TRUE
GTseek_024_384i5_169_P098.001_666-23,666-23,TRUE,FALSE,5,2023,HS 047,259836x3598339,NA,NA,Hair Sample,CGA,121,GTS_666-23,FALSE
GTseek_024_384i5_170_P098.003_996-23,996-23,TRUE,FALSE,2,2023,HS 068,268186x3591620,NA,NA,Hair Sample,CGA,121,GTS_996-23,FALSE
GTseek_024_384i5_171_P098.001_667-23,667-23,TRUE,FALSE,5,2023,HS 065,269178x3589726,NA,NA,Hair Sample,CGA,NA,GTS_667-23,TRUE
GTseek_024_384i5_172_P098.003_997-23,997-23,TRUE,FALSE,7,2023,HS 009,259209x3585507,NA,NA,Hair Sample,CGA,123,GTS_997-23,FALSE
GTseek_024_384i5_173_P098.001_668-23,668-23,TRUE,FALSE,6,2023,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,119,GTS_668-23,FALSE
GTseek_024_384i5_174_P098.003_998-23,998-23,TRUE,FALSE,5,2023,HS 078,269432x3597119,NA,NA,Hair Sample,CGA,117,GTS_998-23,FALSE
GTseek_024_384i5_175_P098.001_NTCp1,NTCp1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,GTS_NTCp1,TRUE
GTseek_024_384i5_176_P098.003_999-23,999-23,TRUE,FALSE,2,2023,HS 068,268186x3591620,NA,NA,Hair Sample,CGA,NA,GTS_999-23,TRUE
GTseek_024_384i5_177_P098.002_808-23,808-23,TRUE,FALSE,7,2023,HS 128,270920x3610521,NA,NA,Hair Sample,CGA,123,GTS_808-23,FALSE
GTseek_024_384i5_178_P098.004_643-24,643-24,TRUE,FALSE,4,2024,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,121,GTS_643-24,FALSE
GTseek_024_384i5_179_P098.002_809-23,809-23,TRUE,FALSE,5,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,123,GTS_809-23,FALSE
GTseek_024_384i5_180_P098.004_644-24,644-24,TRUE,FALSE,3,2024,HS 012,258412x3586648,NA,NA,Hair Sample,CGA,119,GTS_644-24,FALSE
GTseek_024_384i5_181_P098.002_810-23,810-23,TRUE,FALSE,7,2023,HS 073,267763x3594039,NA,NA,Hair Sample,CGA,123,GTS_810-23,FALSE
GTseek_024_384i5_182_P098.004_646-24,646-24,TRUE,FALSE,2,2024,HS 080,271058x3589778,NA,NA,Hair Sample,CGA,123,GTS_646-24,FALSE
GTseek_024_384i5_183_P098.002_815-23,815-23,TRUE,FALSE,4,2023,HS 008,256165x3589588,NA,NA,Hair Sample,CGA,NA,GTS_815-23,TRUE
GTseek_024_384i5_184_P098.004_647-24,647-24,TRUE,FALSE,3,2024,HS 139,273870x3603778,NA,NA,Hair Sample,CGA,120,GTS_647-24,FALSE
GTseek_024_384i5_185_P098.002_817-23,817-23,TRUE,FALSE,6,2023,HS 068,268186x3591620,NA,NA,Hair Sample,CGA,122,GTS_817-23,FALSE
GTseek_024_384i5_186_P098.004_648-24,648-24,TRUE,FALSE,7,2024,HS 045,258191x3598537,NA,NA,Hair Sample,CGA,120,GTS_648-24,FALSE
GTseek_024_384i5_187_P098.002_818-23,818-23,TRUE,FALSE,6,2023,HS 009,259209x3585507,NA,NA,Hair Sample,CGA,123,GTS_818-23,FALSE
GTseek_024_384i5_188_P098.004_649-24,649-24,TRUE,FALSE,2,2024,HS 051,260705x3599596,NA,NA,Hair Sample,CGA,122,GTS_649-24,FALSE
GTseek_024_384i5_189_P098.002_819-23,819-23,TRUE,FALSE,4,2023,HS 051,260705x3599596,NA,NA,Hair Sample,CGA,121,GTS_819-23,FALSE
GTseek_024_384i5_190_P098.004_650-24,650-24,TRUE,FALSE,3,2024,HS 024,265598x3590529,NA,NA,Hair Sample,CGA,122,GTS_650-24,FALSE
GTseek_024_384i5_191_P098.002_820-23,820-23,TRUE,FALSE,3,2023,HS 007,255057x3589730,NA,NA,Hair Sample,CGA,122,GTS_820-23,FALSE
GTseek_024_384i5_192_P098.004_652-24,652-24,TRUE,FALSE,4,2024,HS 086,266197x3598788,NA,NA,Hair Sample,CGA,120,GTS_652-24,FALSE
GTseek_024_384i5_193_P098.001_669-23,669-23,TRUE,FALSE,6,2023,HS 025,265276x3591787,NA,NA,Hair Sample,CGA,117,GTS_669-23,FALSE
GTseek_024_384i5_194_P098.003_1003-23,1003-23,TRUE,FALSE,3,2023,HS 036,259784x3595395,NA,NA,Hair Sample,CGA,125,GTS_1003-23,FALSE
GTseek_024_384i5_195_P098.001_670-23,670-23,TRUE,FALSE,4,2023,HS 046,258973x3598847,NA,NA,Hair Sample,CGA,NA,GTS_670-23,TRUE
GTseek_024_384i5_196_P098.003_1006-23,1006-23,TRUE,FALSE,7,2023,HS 073,267763x3594039,NA,NA,Hair Sample,CGA,NA,GTS_1006-23,TRUE
GTseek_024_384i5_197_P098.001_672-23,672-23,TRUE,FALSE,5,2023,HS 005,252875x3588670,NA,NA,Hair Sample,CGA,121,GTS_672-23,FALSE
GTseek_024_384i5_198_P098.003_1008-23,1008-23,TRUE,FALSE,3,2023,HS 070,269359x3592627,NA,NA,Hair Sample,CGA,118,GTS_1008-23,FALSE
GTseek_024_384i5_199_P098.001_673-23,673-23,TRUE,FALSE,7,2023,HS 049,262785x3598339,NA,NA,Hair Sample,CGA,122,GTS_673-23,FALSE
GTseek_024_384i5_200_P098.003_1009-23,1009-23,TRUE,FALSE,6,2023,HS 032,263672x3593292,NA,NA,Hair Sample,CGA,122,GTS_1009-23,FALSE
GTseek_024_384i5_201_P098.001_676-23,676-23,TRUE,FALSE,1,2023,HS 107,264125x3603185,NA,NA,Hair Sample,CGA,121,GTS_676-23,FALSE
GTseek_024_384i5_202_P098.003_1011-23,1011-23,TRUE,FALSE,5,2023,HS 066,268064x3590555,NA,NA,Hair Sample,CGA,NA,GTS_1011-23,TRUE
GTseek_024_384i5_203_P098.001_677-23,677-23,TRUE,FALSE,3,2023,HS 012,258412x3586648,NA,NA,Hair Sample,CGA,119,GTS_677-23,FALSE
GTseek_024_384i5_204_P098.003_1012-23,1012-23,TRUE,FALSE,7,2023,HS 002,255814x3587061,NA,NA,Hair Sample,CGA,121,GTS_1012-23,FALSE
GTseek_024_384i5_205_P098.001_678-23,678-23,TRUE,FALSE,2,2023,HS 068,268186x3591620,NA,NA,Hair Sample,CGA,120,GTS_678-23,FALSE
GTseek_024_384i5_206_P098.003_1013-23,1013-23,TRUE,FALSE,5,2023,HS 027,264464x3592495,NA,NA,Hair Sample,CGA,123,GTS_1013-23,FALSE
GTseek_024_384i5_207_P098.001_679-23,679-23,TRUE,FALSE,7,2023,HS 049,262785x3598339,NA,NA,Hair Sample,CGA,122,GTS_679-23,FALSE
GTseek_024_384i5_208_P098.003_1014-23,1014-23,TRUE,FALSE,4,2023,HS 077,268407x3596503,NA,NA,Hair Sample,CGA,NA,GTS_1014-23,TRUE
GTseek_024_384i5_209_P098.002_821-23,821-23,TRUE,FALSE,4,2023,HS 040,262860x3595893,NA,NA,Hair Sample,CGA,116,GTS_821-23,FALSE
GTseek_024_384i5_210_P098.004_654-24,654-24,TRUE,FALSE,7,2024,HS 077,268407x3596503,NA,NA,Hair Sample,CGA,119,GTS_654-24,FALSE
GTseek_024_384i5_211_P098.002_823-23,823-23,TRUE,FALSE,5,2023,HS 065,269178x3589726,NA,NA,Hair Sample,CGA,NA,GTS_823-23,TRUE
GTseek_024_384i5_212_P098.004_657-24,657-24,TRUE,FALSE,3,2024,HS 012,258412x3586648,NA,NA,Hair Sample,CGA,120,GTS_657-24,FALSE
GTseek_024_384i5_213_P098.002_826-23,826-23,TRUE,FALSE,6,2023,HS 066,268064x3590555,NA,NA,Hair Sample,CGA,123,GTS_826-23,FALSE
GTseek_024_384i5_214_P098.004_658-24,658-24,TRUE,FALSE,7,2024,HS 001,248187x3586614,NA,NA,Hair Sample,CGA,NA,GTS_658-24,TRUE
GTseek_024_384i5_215_P098.002_827-23,827-23,TRUE,FALSE,3,2023,HS 042,259530x3597317,NA,NA,Hair Sample,CGA,123,GTS_827-23,FALSE
GTseek_024_384i5_216_P098.004_660-24,660-24,TRUE,FALSE,5,2024,HS 123,270896x3606897,NA,NA,Hair Sample,CGA,122,GTS_660-24,FALSE
GTseek_024_384i5_217_P098.002_828-23,828-23,TRUE,FALSE,4,2023,HS 046,258973x3598847,NA,NA,Hair Sample,CGA,124,GTS_828-23,FALSE
GTseek_024_384i5_218_P098.004_661-24,661-24,TRUE,FALSE,2,2024,HS 021,264713x3588839,NA,NA,Hair Sample,CGA,122,GTS_661-24,FALSE
GTseek_024_384i5_219_P098.002_830-23,830-23,TRUE,FALSE,5,2023,HS 049,262785x3598339,NA,NA,Hair Sample,CGA,125,GTS_830-23,FALSE
GTseek_024_384i5_220_P098.004_662-24,662-24,TRUE,FALSE,3,2024,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,NA,GTS_662-24,TRUE
GTseek_024_384i5_221_P098.002_833-23,833-23,TRUE,FALSE,2,2023,HS 028,258399x3594245,NA,NA,Hair Sample,CGA,NA,GTS_833-23,TRUE
GTseek_024_384i5_222_P098.004_664-24,664-24,TRUE,FALSE,3,2024,HS 083,266526x3596862,NA,NA,Hair Sample,CGA,120,GTS_664-24,FALSE
GTseek_024_384i5_223_P098.002_835-23,835-23,TRUE,FALSE,3,2023,HS 036,259784x3595395,NA,NA,Hair Sample,CGA,125,GTS_835-23,FALSE
GTseek_024_384i5_224_P098.004_665-24,665-24,TRUE,FALSE,2,2024,HS 105,274383x3601956,NA,NA,Hair Sample,CGA,120,GTS_665-24,FALSE
GTseek_024_384i5_225_P098.001_682-23,682-23,TRUE,FALSE,7,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,117,GTS_682-23,FALSE
GTseek_024_384i5_226_P098.003_1015-23,1015-23,TRUE,FALSE,1,2023,HS 118,263132x3606186,NA,NA,Hair Sample,CGA,123,GTS_1015-23,FALSE
GTseek_024_384i5_227_P098.001_684-23,684-23,TRUE,FALSE,4,2023,HS 047,259836x3598339,NA,NA,Hair Sample,CGA,121,GTS_684-23,FALSE
GTseek_024_384i5_228_P098.003_1016-23,1016-23,TRUE,FALSE,1,2023,HS 030,260871x3593893,NA,NA,Hair Sample,CGA,125,GTS_1016-23,FALSE
GTseek_024_384i5_229_P098.001_686-23,686-23,TRUE,FALSE,6,2023,HS 046,258973x3598847,NA,NA,Hair Sample,CGA,122,GTS_686-23,FALSE
GTseek_024_384i5_230_P098.003_1017-23,1017-23,TRUE,FALSE,2,2023,HS 126,270872x3608550,NA,NA,Hair Sample,CGA,124,GTS_1017-23,FALSE
GTseek_024_384i5_231_P098.001_687-23,687-23,TRUE,FALSE,3,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,123,GTS_687-23,FALSE
GTseek_024_384i5_232_P098.003_1018-23,1018-23,TRUE,FALSE,6,2023,HS 036,259784x3595395,NA,NA,Hair Sample,CGA,124,GTS_1018-23,FALSE
GTseek_024_384i5_233_P098.001_690-23,690-23,TRUE,FALSE,6,2023,HS 070,269359x3592627,NA,NA,Hair Sample,CGA,NA,GTS_690-23,TRUE
GTseek_024_384i5_234_P098.003_1019-23,1019-23,TRUE,FALSE,5,2023,HS 066,268064x3590555,NA,NA,Hair Sample,CGA,124,GTS_1019-23,FALSE
GTseek_024_384i5_235_P098.001_691-23,691-23,TRUE,FALSE,6,2023,HS 012,258412x3586648,NA,NA,Hair Sample,CGA,119,GTS_691-23,FALSE
GTseek_024_384i5_236_P098.003_1020-23,1020-23,TRUE,FALSE,3,2023,HS 101,275317x3599324,NA,NA,Hair Sample,CGA,121,GTS_1020-23,FALSE
